datetime,ocean_name,latitude,longitude,depth_m,salinity_psu,ph,chlorophyll_mg_m3,nitrate_umol_l,phosphate_umol_l,oxygen_ml_l,current_speed_m_s,wind_speed_m_s,temperature_c
53:16.8,Southern Ocean,-68.1507109,50.07882492,2763.396045,39.32495875,7.82158394,4.925004235,38.55555472,1.398744384,7.110491088,2.502275389,14.64061383,-4.044851002
53:16.8,Atlantic Ocean,-35.41047344,-57.25368949,2930.009478,32.36927862,8.070248125,1.334691375,23.4880852,1.932914522,6.654379591,2.386097175,13.10148866,-5.95141432
53:16.8,Southern Ocean,-71.81175402,179.1620148,135.4181794,36.93634841,7.736655379,0.016852299,12.15807627,0.922212299,5.565907881,0.634072833,14.61713742,20.51386121
53:16.8,Other,34.5890415,-85.12146738,4121.564501,39.75101901,7.643375671,0.685694973,15.26082209,2.515491654,6.885103577,0.551565829,15.24563369,-13.60146679
53:16.8,Southern Ocean,-78.78747634,-79.51303052,1764.020332,39.6227806,7.873970259,0.953594528,7.033628215,2.10575368,3.010109468,2.153195164,11.78303061,5.317121519
53:16.8,Pacific Ocean,1.695983067,155.042012,3359.358609,32.34929193,8.239289629,1.170132569,28.91656729,0.989926885,5.459815142,1.651424684,7.312756618,-3.990671582
53:16.8,Arctic Ocean,89.40543369,-171.1280143,1805.514439,31.00331053,8.416187148,1.271986996,28.3088664,2.491998344,5.134224427,1.671617732,4.862842994,2.654195326
53:16.8,Indian Ocean,56.51464851,70.80803563,1002.805889,31.48282538,7.957714051,0.816690769,8.026000619,1.462027593,5.356937206,2.25754597,18.05806473,11.93521177
53:16.8,Indian Ocean,20.73949888,81.11750066,2443.042432,37.02035668,8.142823688,0.252778785,6.339572927,0.523916594,2.18042349,2.564912379,19.39849689,2.614848869
53:16.8,Pacific Ocean,-34.87434826,121.0962879,1393.640189,37.25758875,7.603037131,2.850777948,3.080197328,0.233137386,2.94070128,0.716891702,7.153255102,13.78904723
53:16.8,Pacific Ocean,22.30125053,170.7981518,3208.805862,36.74236562,8.404463759,1.192922312,36.47902975,2.098817243,3.006608232,1.66661864,2.246214581,-2.445380304
53:16.8,Pacific Ocean,4.867463504,171.2166909,1192.971182,33.36078388,8.068604214,0.270287619,9.322793348,2.595362413,5.213623138,2.486864128,4.450746542,16.28829056
53:16.8,Other,-13.3049909,-156.5003673,3050.43586,31.6977694,8.280338248,0.389082783,13.76654107,2.422325966,7.807828163,2.618382514,13.41334692,-2.236398215
53:16.8,Southern Ocean,-66.47213219,115.8621562,944.2710892,35.80761092,8.294441201,2.550119582,11.22018034,1.966953091,7.678472858,0.862228165,3.458667399,14.87868097
53:16.8,Arctic Ocean,69.58875874,52.67157612,4025.848257,34.83680446,7.756480526,2.184670392,16.5449841,0.424125167,2.590326871,0.31246157,15.60244546,-17.01244193
53:16.8,Indian Ocean,-9.038763212,53.04316837,4523.626107,37.28834147,8.029174453,0.519440019,28.56195198,0.282132228,3.133916701,0.698469762,18.4606048,-15.9312354
53:16.8,Other,-54.96794787,-133.7940264,662.3654055,34.41360079,8.460479752,0.039060237,34.82382535,1.035088869,1.252433246,2.836498542,19.2730303,17.12162132
53:16.8,Indian Ocean,-23.80331684,54.06737992,2806.814472,33.38639695,7.589634545,0.049712827,7.303949981,2.564732671,3.791709129,1.387439137,0.186510119,1.214072188
53:16.8,Pacific Ocean,-15.45664454,173.693729,425.2302039,32.93478577,8.183049898,0.333961,27.45649375,2.885208811,6.842718852,1.255721372,19.1630833,23.8851997
53:16.8,Pacific Ocean,58.9568212,148.254685,3589.094673,32.1147032,8.462264078,0.991882703,14.10248569,0.724082565,7.410262173,0.039253046,14.80388838,-11.97474618
53:16.8,Atlantic Ocean,42.0505885,-21.91296211,1586.425788,32.65746376,7.800577108,0.877538002,39.22108673,2.286287012,2.655475357,0.153044049,1.681004645,9.786496107
53:16.8,Other,48.47488086,-165.6187296,3165.746741,30.94830439,8.361447921,1.004651529,11.95676637,1.721607651,2.860561314,2.006087788,8.304809376,-8.127713025
53:16.8,Southern Ocean,-88.0143724,-49.5743436,3104.766056,33.46857011,8.433657545,1.263308782,0.28771824,0.095422101,2.545948716,1.769481206,14.00090949,-10.10456276
53:16.8,Pacific Ocean,-15.09228033,117.5005122,5546.126077,30.36569812,8.247086209,0.019215698,20.62559896,1.62874905,3.450724973,1.726584895,19.13370985,-28.21959187
53:16.8,Indian Ocean,-3.358052706,72.53967653,3294.499335,31.86413847,7.731328312,0.111027202,6.029243371,2.417821209,6.63331579,0.330968628,3.282827872,-4.248118522
53:16.8,Southern Ocean,-86.54539017,-14.63628399,3497.990878,37.46770445,7.834000719,0.445480322,1.779777073,0.82836835,5.528002289,1.056183509,2.554665639,-12.82394777
53:16.8,Other,-43.23362243,-160.1634473,2409.918755,33.25468989,7.535809294,0.168252982,27.93076928,2.692084872,6.501586425,2.437074416,9.446941065,0.312745216
53:16.8,Atlantic Ocean,46.85216816,-26.31789798,5694.477619,36.68237017,8.331453234,0.078307593,29.2903713,0.708781221,5.081217744,0.524733672,19.36197787,-32.49830739
53:16.8,Southern Ocean,-65.32025297,-11.1510217,4663.115457,37.16884176,8.349611187,1.02433372,18.42796052,0.229419398,2.804131546,2.648061753,19.42758431,-22.22668645
53:16.8,Pacific Ocean,6.355823661,154.2799918,1712.431742,35.81185343,8.13271031,1.689219907,27.07542067,0.479817928,2.595959261,0.364434901,4.558294821,11.87086031
53:16.8,Indian Ocean,-51.26366304,50.79099729,5065.257515,39.58697741,7.852527851,1.396856575,21.52957793,2.511008606,1.063004941,0.50744799,6.386942959,-25.20656169
53:16.8,Southern Ocean,-87.81826056,-67.80495,2594.378161,30.21439867,7.576811028,1.698486519,25.19204431,1.251917757,6.466874958,1.433249883,18.16063971,-7.611524487
53:16.8,Atlantic Ocean,-46.58373763,9.114575202,4972.002861,37.38652651,8.25305761,1.096184869,23.86815893,2.390836691,6.929848583,2.835899713,14.69682982,-22.93801429
53:16.8,Arctic Ocean,85.65727588,-156.2200892,4937.32841,39.58786644,8.226526194,1.329329404,26.63291056,1.593699183,6.377978197,0.988643034,19.44632857,-26.49742219
53:16.8,Pacific Ocean,54.27668014,170.1245648,1133.221121,38.62271729,8.412602522,0.317150395,7.985225947,1.441677374,1.520814404,1.974653981,17.86296726,14.67273302
53:16.8,Arctic Ocean,82.72379598,-50.3784353,4206.846788,31.67892692,8.230532021,4.96299383,10.7482648,2.420739454,6.33555139,1.766013768,4.301921006,-20.61773648
53:16.8,Atlantic Ocean,-2.186272093,-7.967752231,1743.857816,33.26820306,8.328694942,0.202318964,17.59852598,1.270462835,1.320372172,0.44886791,15.19453719,10.48047829
53:16.8,Southern Ocean,-70.24748424,-52.09776927,1784.95602,31.7245184,8.245954618,0.241427023,17.84512038,2.406098193,1.73915146,0.744500704,0.971304631,4.699594021
53:16.8,Indian Ocean,8.632708015,65.70422284,1778.088461,36.01308364,8.130687188,0.340972914,30.97646846,0.301986495,4.083327611,2.790458318,16.35665557,10.94932781
53:16.8,Indian Ocean,-8.212079779,58.403577,4353.409485,37.12187982,7.926966394,3.702265858,14.69574637,1.908932447,4.333029062,0.554488871,12.03113525,-14.89378397
53:16.8,Arctic Ocean,61.98427489,77.51603179,1378.956251,33.17073769,8.402117309,4.447191644,6.500206242,2.10776117,6.712830456,2.085029669,19.12201925,10.14620578
53:16.8,Southern Ocean,-72.34513546,-83.46843734,5.435011477,35.39506574,8.150968572,1.58422714,10.05863882,2.697292188,5.756688244,2.894083448,19.20064911,24.4486584
53:16.8,Atlantic Ocean,-2.116595336,-66.35934678,4291.421121,36.9092057,7.898355322,0.991708481,8.589340095,0.672971756,2.07324125,0.358517977,1.01630218,-11.25069018
53:16.8,Southern Ocean,-62.99124036,-134.9095568,1027.108463,34.21339817,7.583469295,0.734099549,29.26640077,1.81265964,2.583027483,1.197545971,3.210429711,13.89461599
53:16.8,Indian Ocean,-31.55833316,55.98358986,626.8943718,38.5401553,7.790704856,3.527469893,18.81358459,1.299769691,2.999726318,0.671796433,9.684140946,21.25302587
53:16.8,Other,42.72427393,-165.6730342,1425.096724,37.71549935,8.043726735,1.189487567,28.34522792,1.148314967,1.865708462,0.664684552,17.5898705,11.80416292
53:16.8,Indian Ocean,-4.316736714,35.16564079,2279.403134,30.64665544,7.77563537,2.895527335,16.64878723,0.320140666,3.013514205,0.356957532,16.28890285,4.999122491
53:16.8,Pacific Ocean,-22.34010867,133.0905185,2855.437965,36.21125299,7.721235348,0.380602948,35.5894241,0.402699992,6.100187089,1.948653552,19.28740053,-0.815873101
53:16.8,Pacific Ocean,-18.99426986,140.6995734,267.4202443,32.35325551,8.027393514,0.406127516,39.34081231,2.510965384,2.689810291,2.23903053,12.36168234,25.80554563
53:16.8,Atlantic Ocean,-7.299581687,-18.34640627,5823.439996,35.57518265,7.669820346,1.929123987,26.79370035,2.249260297,6.847517529,2.03038173,5.131270391,-27.02618246
53:16.8,Atlantic Ocean,51.30297789,-14.65067224,4296.378321,39.56888443,8.300410063,0.162348262,34.55250229,1.147023391,4.286618966,2.773969373,0.50213279,-17.99678542
53:16.8,Arctic Ocean,70.57524401,-152.2910941,1939.164392,38.79062005,7.984368151,2.917436222,20.31733069,2.485459744,3.260550329,0.437036426,4.458529814,2.313942204
53:16.8,Arctic Ocean,81.96024357,61.47540916,1912.183544,34.04516403,8.073862774,0.708208748,37.38483361,0.242298554,3.886926732,0.95953612,13.50546396,1.960299016
53:16.8,Pacific Ocean,51.64260953,115.6533913,2691.255296,32.91513858,7.647383268,2.609298839,33.26345943,1.874321751,5.966477184,1.033718429,18.52549647,-1.589832085
53:16.8,Other,-33.22675877,-91.92418034,3757.468937,32.34405744,7.824576336,0.410667802,39.67114287,2.604528158,4.617548923,0.696246312,6.418073346,-9.356276463
53:16.8,Atlantic Ocean,33.8642471,-28.33168261,878.2383995,35.3251487,7.910089683,1.258636348,24.92374941,2.516592693,1.050950648,0.426614832,17.51408661,19.20626224
53:16.8,Pacific Ocean,-11.23143767,121.9821612,1133.578883,31.14248453,8.308212831,0.65947089,31.16826961,1.11834828,7.456266926,1.460110428,7.897964967,18.05484953
53:16.8,Pacific Ocean,-44.15928803,135.7633684,5156.607497,35.49275008,8.270159523,0.985650537,21.7147256,2.235701559,1.461972021,2.503318884,6.165424987,-26.73301411
53:16.8,Arctic Ocean,61.3568843,-92.4552071,1537.529543,30.01333639,7.722977475,0.701930629,10.36480417,1.282404437,7.570349442,2.863619177,10.17688486,6.670294042
53:16.8,Southern Ocean,-83.08325719,18.20542843,2281.169988,33.23849631,8.116179082,3.414757426,14.19020685,2.520414493,1.197069765,0.388021897,8.845469848,-2.796135973
53:16.8,Arctic Ocean,72.31715858,-110.7024658,5227.631106,32.19934314,7.743456358,1.177997755,35.76021659,1.59228585,6.396855345,2.469471684,18.27599737,-30.73363802
53:16.8,Other,-6.934056368,-143.3236449,3978.886976,39.7121879,8.488247156,0.289442245,2.237917864,2.294571147,4.742722957,2.473743369,9.365138948,-8.625740037
53:16.8,Pacific Ocean,24.69626583,148.0033805,2050.271276,37.2724232,8.452123878,2.40436228,23.65919544,0.235714747,4.540083264,1.166934365,5.546707744,9.106632483
53:16.8,Pacific Ocean,28.683706,115.3827015,4102.197274,33.4965338,8.063264721,0.348182164,14.8993613,1.770077915,1.509449518,0.330088872,16.85131155,-13.84551931
53:16.8,Arctic Ocean,71.12119333,93.61256465,118.0992923,30.92845087,8.198902572,0.464586487,15.46770152,1.650852532,2.671215072,2.97002402,19.97499023,20.63745696
53:16.8,Other,24.60054279,-162.4441252,4413.85596,35.16800595,8.301430382,0.107722969,35.38284826,1.829930165,6.442831219,1.966779092,12.96342838,-17.63173751
53:16.8,Pacific Ocean,20.50804526,123.7423654,2922.096243,32.13447881,8.22099842,2.302250347,34.15289498,2.086924824,7.238818809,2.946587085,5.009227379,-1.95738635
53:16.8,Southern Ocean,-78.0026327,-22.30413267,4879.092884,35.36429546,8.199828691,0.337029224,23.95369502,2.75432691,4.703830767,1.450966547,4.77630154,-26.31520669
53:16.8,Atlantic Ocean,3.31344395,-56.73775561,5727.825912,38.35362354,8.458554008,0.299643483,10.9167539,2.357046245,3.473403775,1.185579,1.154133924,-28.40195088
53:16.8,Southern Ocean,-62.96957985,16.73148997,5554.731297,36.15792552,8.096456106,2.529016518,19.01825385,0.658913974,1.419602456,0.741556428,1.54586077,-30.69121292
53:16.8,Other,42.73807837,-147.1128326,5455.590261,36.3378842,8.136302672,1.637461236,16.33173575,2.477688808,5.775249682,2.950716005,18.2996619,-28.9860476
53:16.8,Indian Ocean,2.199945746,92.39275777,3073.019736,35.41030289,8.34926875,0.152078237,14.14472117,0.366239033,2.949126275,0.759771808,1.929742141,-0.006715511
53:16.8,Indian Ocean,32.44100026,29.67662768,2160.852685,39.27265633,8.169890868,1.466743335,4.111423142,1.866595757,1.385096005,0.071288269,9.686876966,5.990984429
53:16.8,Southern Ocean,-82.49887789,-112.8275651,2790.211948,39.31902684,8.232932622,2.44222767,21.72455547,2.648261425,5.660962104,1.537405241,13.96243559,-4.990985211
53:16.8,Southern Ocean,-74.73743711,-112.2364081,4139.37602,35.12723201,7.734168686,0.081764676,12.07325191,0.303366163,4.400038555,1.131151479,17.00709566,-19.54400672
53:16.8,Other,38.93820985,-113.6704854,5303.986661,33.05759487,7.871266924,1.744198603,26.43231772,2.54907796,1.083735048,0.78414751,3.425419005,-27.66678391
53:16.8,Southern Ocean,-77.02481952,-159.4791405,1241.917818,34.59587006,7.647301346,0.792790851,12.76815743,2.395862203,1.776468274,1.903824349,8.755573583,10.439556
53:16.8,Southern Ocean,-77.173789,31.60744177,5509.158951,31.86557912,8.005765442,1.106233605,17.24653973,1.511326302,5.894413505,1.092805845,5.0296039,-33.56735082
53:16.8,Southern Ocean,-87.82047446,122.5253439,4891.081392,36.36344315,7.955727401,0.678957017,2.094414968,0.926692807,1.445699331,1.206752665,5.116461799,-28.52514675
53:16.8,Arctic Ocean,82.17025169,-173.700643,5873.136091,35.00092336,8.497162814,1.196676437,39.7015228,1.216314684,7.061741454,0.069136812,6.07678615,-36.83662735
53:16.8,Other,42.7515047,-162.3583278,5281.51064,31.03300478,8.111208653,0.034692756,20.30441533,2.905974407,3.179283942,1.767212786,11.74232429,-27.49798089
53:16.8,Indian Ocean,-26.41474647,26.19729961,1679.623978,31.97647781,8.286444823,1.438458448,0.969503767,0.605092668,1.620665293,0.36621309,0.331549434,11.33046966
53:16.8,Pacific Ocean,-36.62359537,115.0184467,635.7354681,34.79631956,7.834014671,0.033912274,21.64922635,1.738812863,6.318301647,0.641414577,8.175325726,21.09210296
53:16.8,Atlantic Ocean,-27.05341865,-62.3739994,673.4464319,38.87588991,8.331545331,0.607519815,34.81415997,0.249722244,4.670990641,2.151353462,3.736602705,21.27073625
53:16.8,Atlantic Ocean,49.43763561,-54.13881643,1747.339911,35.66390721,8.115084966,0.16365486,30.90208537,0.653679193,3.146480227,0.939728179,19.34237017,7.168283601
53:16.8,Indian Ocean,29.04670999,34.6847391,3685.102344,36.81535,8.196992332,1.734855326,28.03626737,2.289949164,3.842688392,0.489630592,11.65458319,-9.620925837
53:16.8,Other,-56.66479778,-81.28335992,4825.921957,33.3902855,7.794430778,0.376383472,5.578586184,0.907797121,1.149886769,1.732272441,17.36190938,-24.77137575
53:16.8,Other,-58.66031964,-170.4209882,5395.501842,35.71411393,8.048638392,0.605307645,26.30948316,2.957298212,5.638889763,0.644713485,3.913799735,-29.17206637
53:16.8,Southern Ocean,-72.28878305,84.68226652,3742.520306,34.47379823,8.134036973,0.559929634,30.65193512,1.502451129,3.560415823,0.812934642,16.20031399,-13.7176566
53:16.8,Indian Ocean,28.85448955,45.23396866,33.78787649,36.59129913,8.089094676,1.480613681,22.89676256,1.549617976,5.998262988,1.86401793,8.295649226,28.33476647
53:16.8,Indian Ocean,47.5870792,29.07215966,1117.900659,30.50575566,8.415193711,0.656129584,35.70996018,0.108944218,5.397198022,2.219585344,3.553893777,12.75123017
53:16.8,Indian Ocean,-42.2916429,87.00628644,598.3572231,34.93300216,8.398272664,1.555699701,11.07959127,2.869580249,5.558779301,2.218979056,15.22490405,19.26183751
53:16.8,Southern Ocean,-86.22990701,63.08310152,2179.946853,32.95992625,8.470984058,0.076350167,9.68578799,0.522700323,6.550248977,1.446730236,15.24022195,-1.25086841
53:16.8,Southern Ocean,-75.20909985,-105.8824843,3008.105962,33.26185061,8.167428006,0.212690832,34.7827898,1.615021796,5.418106549,1.362890733,19.91775814,-9.881636431
53:16.8,Arctic Ocean,84.21480627,-53.1068231,260.3830715,39.60917432,8.47191413,0.801922965,25.01592972,1.18702383,3.931081505,2.362935553,15.61874524,18.69371116
53:16.8,Other,-36.81994005,-134.600349,2090.867855,31.82694813,8.332478,2.93913126,0.057888821,1.246754102,3.729492932,0.579104175,2.905344959,4.740164066
53:16.8,Other,48.46016661,-133.2514752,1075.078048,33.11245253,7.77083214,0.077699788,14.12525634,1.929900498,1.837074747,0.456607343,6.450894836,14.40496511
53:16.8,Indian Ocean,22.43944239,63.43046869,3882.420998,35.09892576,7.92743567,0.044039892,34.31423943,1.986266031,6.456103892,1.994085198,9.034538346,-10.55719601
53:16.8,Pacific Ocean,-21.25086486,129.0960385,2785.634216,38.63026948,7.738392442,0.170255456,1.092780466,0.462865845,6.327759092,1.228520803,2.533056114,-0.035869171
53:16.8,Pacific Ocean,-52.9762928,166.5837302,2971.905882,34.16670083,7.504197161,1.024859524,0.12991713,1.498759959,2.72408857,2.129995382,15.76077949,-5.674458078
53:16.8,Southern Ocean,-68.15044473,46.20496232,2566.150728,37.43865281,7.688048753,0.509148559,11.25037162,2.371432347,7.038773389,0.76980067,10.53397076,-2.258325
53:16.8,Other,20.70233425,-113.7235236,5736.118263,38.56374098,7.504060586,1.746130751,36.56000148,1.329859451,5.123022805,0.974615643,18.88899138,-29.09979376
53:16.8,Other,49.43408051,-141.9658756,1288.410751,33.10016356,8.219838461,0.074651514,36.05910326,0.497413412,4.350807897,2.690032948,11.78616289,12.48053487
53:16.8,Pacific Ocean,25.90276564,112.6263498,3099.985559,33.92750184,7.925534298,0.218671176,20.75047783,0.939650829,1.122474111,1.26496958,10.45798167,-5.112805897
53:16.8,Indian Ocean,5.454383985,28.35233149,4416.10421,33.56556224,7.812574727,0.356712667,22.12947485,0.637138692,3.679188301,1.772860409,1.428503059,-16.14266366
53:16.8,Southern Ocean,-82.44877978,42.58260756,3341.066479,38.32855809,8.261720891,0.985453493,13.28032045,0.377452404,5.484695378,0.320046582,2.986918099,-11.28826644
53:16.8,Arctic Ocean,84.32797997,101.326352,5574.125314,30.44346862,8.332486775,1.155731014,9.749466481,1.132743382,1.628234864,0.536487517,16.99052154,-36.45096112
53:16.8,Indian Ocean,53.7685545,73.17980198,2267.810134,33.08421089,8.475299539,0.132621286,32.60887417,1.62280873,4.216971162,0.107663186,19.81351956,-0.33858489
53:16.8,Pacific Ocean,-37.29203339,120.404971,2782.054835,36.79408558,8.142013585,2.878922315,4.25179442,0.218254576,7.95405166,1.273112435,8.303582718,-2.68441173
53:16.8,Arctic Ocean,86.39465928,-159.762994,531.1338913,35.654435,7.961528959,0.41709872,19.49417484,1.811470117,6.01577046,2.966760013,16.20172167,15.93736757
53:16.8,Indian Ocean,18.33868613,89.10742923,3653.994666,34.36289359,7.805264302,1.248861261,25.37589038,2.979073321,4.828096213,2.621619458,12.55171533,-7.870705742
53:16.8,Pacific Ocean,14.83607848,126.3069926,1729.271811,35.39948227,7.722318209,0.742773904,4.147211615,2.892374796,4.731230195,1.898726745,19.18118547,11.95493703
53:16.8,Other,44.6531723,-76.99138472,961.8542371,31.97584586,7.71292595,0.252003669,20.78428382,2.487520446,1.306355576,2.583289476,4.762744709,16.899225
